2026-09-02T03:01:41.864908648Z I0902 03:01:41.864561       1 shared_informer.go:524] "Waiting for caches to sync"
2026-09-02T13:15:10.287119418Z E0902 13:15:10.286990       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-02T13:15:10.500564593Z I0902 13:15:10.500452       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-02T14:46:23.098086769Z E0902 14:46:23.097945       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-02T14:46:23.315417221Z I0902 14:46:23.315198       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-02T15:00:20.987408226Z E0902 15:00:20.987267       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-02T16:51:30.888496435Z E0902 16:51:30.888361       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-02T16:51:31.111426059Z I0902 16:51:31.111246       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-02T17:49:29.694474863Z E0902 17:49:29.694288       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-02T19:10:37.932792761Z E0902 19:10:37.930158       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-02T19:10:38.063102884Z I0902 19:10:38.062967       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-02T20:55:02.717844152Z E0902 20:55:02.717734       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-02T21:41:59.177717811Z E0902 21:41:59.177566       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-02T21:41:59.306702854Z I0902 21:41:59.306579       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-02T23:21:56.511586831Z E0902 23:21:56.511397       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-02T23:21:56.627823136Z I0902 23:21:56.627688       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T01:10:51.919916607Z E0903 01:10:51.919758       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T01:10:52.005098601Z I0903 01:10:52.005012       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T02:56:46.867927614Z E0903 02:56:46.867766       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T02:56:46.933405958Z I0903 02:56:46.933308       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T03:47:10.904818433Z E0903 03:47:10.904671       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-03T04:05:56.624548732Z E0903 04:05:56.624470       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T04:05:56.652524397Z I0903 04:05:56.652455       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T05:07:48.801406914Z I0903 05:07:48.801276       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T05:07:48.801482099Z E0903 05:07:48.801268       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T07:09:57.000775987Z I0903 07:09:57.000379       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T07:09:57.000796168Z E0903 07:09:57.000381       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T07:10:02.558361946Z E0903 07:10:02.558168       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-03T08:44:18.504799560Z I0903 08:44:18.504659       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T08:44:18.504821031Z E0903 08:44:18.504701       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T08:48:21.654663600Z E0903 08:48:21.654560       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-03T12:21:55.882046876Z E0903 12:21:55.881884       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T12:21:55.882098668Z I0903 12:21:55.881901       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T12:43:11.802643042Z E0903 12:43:11.802446       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-03T13:23:29.730877179Z E0903 13:23:29.730699       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T13:23:29.730918048Z I0903 13:23:29.730699       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T13:58:24.925874338Z E0903 13:58:24.925762       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-03T15:10:11.506836545Z I0903 15:10:11.506577       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T15:10:11.506881468Z E0903 15:10:11.506665       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T16:50:36.690107845Z E0903 16:50:36.688753       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T16:50:36.690120796Z I0903 16:50:36.688759       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T17:00:30.614766207Z E0903 17:00:30.614645       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-03T18:01:24.854552580Z I0903 18:01:24.854412       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T18:01:24.854570051Z E0903 18:01:24.854416       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T19:02:25.353685287Z E0903 19:02:25.353525       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-03T19:19:16.160308568Z I0903 19:19:16.160110       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T19:19:16.160347417Z E0903 19:19:16.160113       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T20:29:10.897291779Z I0903 20:29:10.897024       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-03T20:29:10.897342045Z E0903 20:29:10.897142       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T22:10:36.396010738Z E0903 22:10:36.395785       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-03T22:10:36.396037567Z I0903 22:10:36.395895       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T00:00:48.732103179Z E0904 00:00:48.731930       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T00:00:48.732133821Z I0904 00:00:48.731926       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T01:06:53.788255874Z E0904 01:06:53.788112       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-04T01:06:57.638908338Z E0904 01:06:57.638729       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T01:06:57.638946126Z I0904 01:06:57.638739       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T02:19:33.395209955Z E0904 02:19:33.394926       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T02:19:33.395250157Z I0904 02:19:33.394961       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T03:59:01.404308825Z E0904 03:59:01.404151       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-04T03:59:14.236472668Z I0904 03:59:14.236307       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T03:59:14.236501634Z E0904 03:59:14.236307       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T05:00:51.464429386Z I0904 05:00:51.464215       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T05:00:51.464544137Z E0904 05:00:51.464220       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T05:10:47.156603989Z E0904 05:10:47.156424       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-04T07:01:17.048766469Z E0904 07:01:17.048639       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T07:01:17.048786284Z I0904 07:01:17.048639       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T07:07:02.643131526Z E0904 07:07:02.643022       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-04T08:02:48.561927771Z I0904 08:02:48.561808       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T08:02:48.561946269Z E0904 08:02:48.561803       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T08:08:38.456904293Z E0904 08:08:38.456752       1 reflector.go:227] "Failed to watch" err="Unauthorized" logger="UnhandledError" reflector="pkg/controller/certificates/clustertrustbundlepublisher/publisher.go:347" type="*v1.ClusterTrustBundle"
2026-09-04T09:05:38.123953136Z E0904 09:05:38.123774       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T09:05:38.124014400Z I0904 09:05:38.123776       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T11:18:15.782081699Z I0904 11:18:15.781929       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T11:18:15.782116950Z E0904 11:18:15.781947       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T12:37:51.494959235Z I0904 12:37:51.494754       1 garbagecollector.go:805] "failed to discover preferred resources" error="the server has asked for the client to provide credentials"
2026-09-04T12:37:51.495004942Z E0904 12:37:51.494755       1 resource_quota_controller.go:460] "Error during resource discovery" err="failed to discover resources: the server has asked for the client to provide credentials" logger="UnhandledError"
2026-09-04T12:41:25.655079706Z E0904 12:41:25.654964       1 replica_set.go:640] "Unhandled Error" err="sync \"email-delivery/smtp-relay-558df49878\" failed with read version: 72371 is not as new as written version: 72420 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:41:26.900564848Z E0904 12:41:26.900282       1 replica_set.go:640] "Unhandled Error" err="sync \"distributed-tracing/span-collector-98dd7779b\" failed with read version: 72628 is not as new as written version: 72632 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:41:27.100518012Z E0904 12:41:27.100318       1 replica_set.go:640] "Unhandled Error" err="sync \"distributed-tracing/span-collector-98dd7779b\" failed with read version: 72645 is not as new as written version: 72649 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:41:27.400663932Z E0904 12:41:27.400549       1 replica_set.go:640] "Unhandled Error" err="sync \"internal-dns/dns-forwarder-66fc5c9dd9\" failed with read version: 72665 is not as new as written version: 72666 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:41:27.551083904Z E0904 12:41:27.550936       1 replica_set.go:640] "Unhandled Error" err="sync \"loyalty-points/points-engine-84666f6c5f\" failed with read version: 72666 is not as new as written version: 72679 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:41:27.652971403Z E0904 12:41:27.652804       1 replica_set.go:640] "Unhandled Error" err="sync \"internal-dns/dns-forwarder-66fc5c9dd9\" failed with read version: 72679 is not as new as written version: 72692 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:41:27.851213040Z E0904 12:41:27.851064       1 replica_set.go:640] "Unhandled Error" err="sync \"loyalty-points/points-engine-84666f6c5f\" failed with read version: 72711 is not as new as written version: 72712 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:41:31.641255283Z E0904 12:41:31.641117       1 replica_set.go:640] "Unhandled Error" err="sync \"payments/payments-gateway-api-9c78bc7b\" failed with read version: 72869 is not as new as written version: 72884 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:42:17.427212578Z E0904 12:42:17.426807       1 replica_set.go:640] "Unhandled Error" err="sync \"release-canary/canary-runner-7b5fb94949\" failed with read version: 73065 is not as new as written version: 73071 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:42:17.428746060Z E0904 12:42:17.428702       1 replica_set.go:640] "Unhandled Error" err="sync \"release-canary/canary-runner-7b5fb94949\" failed with read version: 73071 is not as new as written version: 73073 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:42:17.528033360Z E0904 12:42:17.527882       1 replica_set.go:640] "Unhandled Error" err="sync \"batch-compute/model-trainer-6cb8fcd757\" failed with read version: 73078 is not as new as written version: 73088 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:42:17.837151308Z E0904 12:42:17.837099       1 replica_set.go:640] "Unhandled Error" err="sync \"release-canary/canary-runner-54bdcc6cc\" failed with read version: 73099 is not as new as written version: 73104 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:03.026736931Z E0904 12:46:03.026641       1 cronjob_controllerv2.go:202] "Unhandled Error" err="error syncing CronJobController report-exports/nightly-export, requeuing: Operation cannot be fulfilled on cronjobs.batch \"nightly-export\": the object has been modified; please apply your changes to the latest version and try again" logger="UnhandledError"
2026-09-04T12:46:07.029317509Z E0904 12:46:07.029251       1 replica_set.go:640] "Unhandled Error" err="sync \"payments/payments-gateway-api-9c78bc7b\" failed with read version: 73704 is not as new as written version: 73713 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:07.414077521Z E0904 12:46:07.413945       1 replica_set.go:640] "Unhandled Error" err="sync \"session-store/session-cache-5f875fd7c7\" failed with read version: 73820 is not as new as written version: 73822 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:12.423816711Z I0904 12:46:12.423682       1 namespace_controller.go:187] "Namespace has been deleted" namespace="report-exports"
2026-09-04T12:46:37.373405502Z E0904 12:46:37.373319       1 replica_set.go:640] "Unhandled Error" err="sync \"storefront/checkout-api-7db48f7c7b\" failed with read version: 73981 is not as new as written version: 73984 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:48.213973810Z I0904 12:46:48.213778       1 endpointslice_controller.go:358] "Error syncing endpoint slices for service, retrying" key="platform-metrics/metrics-collector" err="EndpointSlice informer cache is out of date"
2026-09-04T12:46:48.214829201Z E0904 12:46:48.214782       1 replica_set.go:640] "Unhandled Error" err="sync \"platform-metrics/metrics-collector-5d66786b84\" failed with read version: 74447 is not as new as written version: 74455 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:48.217691659Z E0904 12:46:48.217566       1 replica_set.go:640] "Unhandled Error" err="sync \"platform-metrics/metrics-collector-5d66786b84\" failed with read version: 74455 is not as new as written version: 74461 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:48.517971778Z E0904 12:46:48.517864       1 replica_set.go:640] "Unhandled Error" err="sync \"feature-flags/flag-server-546bfb8f8\" failed with read version: 74723 is not as new as written version: 74726 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:49.164426634Z E0904 12:46:49.164295       1 replica_set.go:640] "Unhandled Error" err="sync \"geo-routing/geoip-api-779d7f574c\" failed with read version: 74809 is not as new as written version: 74812 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:49.362732627Z E0904 12:46:49.362624       1 replica_set.go:640] "Unhandled Error" err="sync \"asset-pipeline/thumbnailer-85d4959957\" failed with read version: 74829 is not as new as written version: 74830 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:49.612790222Z E0904 12:46:49.612570       1 replica_set.go:640] "Unhandled Error" err="sync \"asset-pipeline/thumbnailer-85d4959957\" failed with read version: 74839 is not as new as written version: 74853 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:49.711699516Z E0904 12:46:49.711627       1 replica_set.go:640] "Unhandled Error" err="sync \"distributed-tracing/span-collector-98dd7779b\" failed with read version: 74853 is not as new as written version: 74870 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:50.061533805Z E0904 12:46:50.061426       1 replica_set.go:640] "Unhandled Error" err="sync \"internal-dns/dns-forwarder-66fc5c9dd9\" failed with read version: 74894 is not as new as written version: 74896 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:50.665946045Z E0904 12:46:50.665863       1 replica_set.go:640] "Unhandled Error" err="sync \"loyalty-points/points-engine-84666f6c5f\" failed with read version: 74937 is not as new as written version: 74943 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:50.812507762Z E0904 12:46:50.812433       1 replica_set.go:640] "Unhandled Error" err="sync \"partner-api/partner-gateway-cbdcb8f65\" failed with read version: 74951 is not as new as written version: 74959 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:51.512026436Z E0904 12:46:51.511904       1 replica_set.go:640] "Unhandled Error" err="sync \"currency-rates/rates-fetcher-64c66dfb56\" failed with read version: 75003 is not as new as written version: 75008 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:51.761923150Z E0904 12:46:51.761838       1 replica_set.go:640] "Unhandled Error" err="sync \"batch-compute/model-trainer-7bd699964d\" failed with read version: 75026 is not as new as written version: 75028 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:51.812020589Z E0904 12:46:51.811915       1 replica_set.go:640] "Unhandled Error" err="sync \"currency-rates/rates-fetcher-64c66dfb56\" failed with read version: 75028 is not as new as written version: 75030 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:54.391988238Z E0904 12:46:54.391927       1 replica_set.go:640] "Unhandled Error" err="sync \"storefront/checkout-api-7db48f7c7b\" failed with read version: 75082 is not as new as written version: 75092 for group resource replicasets.apps" logger="UnhandledError"
2026-09-04T12:46:54.494292720Z E0904 12:46:54.494176       1 replica_set.go:640] "Unhandled Error" err="sync \"payments/payments-gateway-api-9c78bc7b\" failed with read version: 75101 is not as new as written version: 75114 for group resource replicasets.apps" logger="UnhandledError"
