2026-08-28T15:51:16.611253998Z I0828 15:51:16.611247       1 shared_informer.go:524] "Waiting for caches to sync"
2026-08-29T01:28:34.065957271Z E0829 01:28:34.065889       1 replica_set.go:640] "Unhandled Error" err="sync \"checkout/checkout-api-5f66bf789c\" failed with pods \"checkout-api-5f66bf789c-jlfvr\" is forbidden: exceeded quota: checkout-quota, requested: pods=1, used: pods=2, limited: pods=2" logger="UnhandledError"
2026-08-29T01:28:34.067578770Z E0829 01:28:34.067275       1 replica_set.go:640] "Unhandled Error" err="sync \"checkout/checkout-api-5f66bf789c\" failed with pods \"checkout-api-5f66bf789c-p4ghf\" is forbidden: exceeded quota: checkout-quota, requested: pods=1, used: pods=2, limited: pods=2" logger="UnhandledError"
2026-08-29T01:28:34.071543822Z E0829 01:28:34.071495       1 replica_set.go:640] "Unhandled Error" err="sync \"checkout/checkout-api-5f66bf789c\" failed with pods \"checkout-api-5f66bf789c-m7nnw\" is forbidden: exceeded quota: checkout-quota, requested: pods=1, used: pods=2, limited: pods=2" logger="UnhandledError"
2026-08-29T01:28:34.072895842Z E0829 01:28:34.072682       1 replica_set.go:640] "Unhandled Error" err="sync \"checkout/checkout-api-5f66bf789c\" failed with pods \"checkout-api-5f66bf789c-2dgbk\" is forbidden: exceeded quota: checkout-quota, requested: pods=1, used: pods=2, limited: pods=2" logger="UnhandledError"
2026-08-29T01:28:35.302676096Z E0829 01:28:35.302547       1 replica_set.go:640] "Unhandled Error" err="sync \"checkout/checkout-api-5f66bf789c\" failed with pods \"checkout-api-5f66bf789c-2swl7\" is forbidden: exceeded quota: checkout-quota, requested: pods=1, used: pods=2, limited: pods=2" logger="UnhandledError"
2026-08-29T01:29:57.231139406Z E0829 01:29:57.230910       1 replica_set.go:640] "Unhandled Error" err="sync \"checkout/checkout-api-5f66bf789c\" failed with pods \"checkout-api-5f66bf789c-gxplh\" is forbidden: exceeded quota: checkout-quota, requested: pods=1, used: pods=2, limited: pods=2" logger="UnhandledError"
2026-08-29T01:30:50.231601261Z E0829 01:30:50.231429       1 replica_set.go:640] "Unhandled Error" err="sync \"checkout/checkout-api-5f66bf789c\" failed with read version: 48571 is not as new as written version: 48642 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:27.334756147Z I0829 01:31:27.334637       1 resource_quota_controller.go:356] "Resource quota has been deleted" queueKey="checkout/checkout-quota" key="checkout/checkout-quota"
2026-08-29T01:31:28.273395734Z E0829 01:31:28.273317       1 replica_set.go:640] "Unhandled Error" err="sync \"email-delivery/smtp-relay-558df49878\" failed with read version: 48912 is not as new as written version: 48961 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:28.722160726Z E0829 01:31:28.722047       1 replica_set.go:640] "Unhandled Error" err="sync \"feature-flags/flag-server-546bfb8f8\" failed with read version: 49077 is not as new as written version: 49080 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:29.469985160Z E0829 01:31:29.469909       1 replica_set.go:640] "Unhandled Error" err="sync \"distributed-tracing/span-collector-98dd7779b\" failed with read version: 49134 is not as new as written version: 49144 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:29.719221222Z E0829 01:31:29.719141       1 replica_set.go:640] "Unhandled Error" err="sync \"distributed-tracing/span-collector-98dd7779b\" failed with read version: 49156 is not as new as written version: 49165 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:29.870320447Z E0829 01:31:29.870208       1 replica_set.go:640] "Unhandled Error" err="sync \"distributed-tracing/span-collector-98dd7779b\" failed with read version: 49172 is not as new as written version: 49174 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:31.070502017Z E0829 01:31:31.070416       1 replica_set.go:640] "Unhandled Error" err="sync \"webhooks/webhook-relay-5449d69858\" failed with read version: 49270 is not as new as written version: 49271 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:31.419861504Z E0829 01:31:31.419746       1 replica_set.go:640] "Unhandled Error" err="sync \"currency-rates/rates-fetcher-64c66dfb56\" failed with read version: 49286 is not as new as written version: 49298 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:33.666217344Z E0829 01:31:33.665750       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-report-worker-5645b7fccf\" failed with read version: 49356 is not as new as written version: 49367 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:59.809419012Z E0829 01:31:59.809349       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6c64874687\" failed with read version: 49497 is not as new as written version: 49502 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:59.814727242Z E0829 01:31:59.814269       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6fbdf4c6fb\" failed with read version: 49502 is not as new as written version: 49506 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:31:59.819748135Z E0829 01:31:59.819491       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6fbdf4c6fb\" failed with read version: 49506 is not as new as written version: 49510 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:32:00.220054608Z E0829 01:32:00.219932       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6c64874687\" failed with read version: 49524 is not as new as written version: 49529 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:32:00.731501124Z E0829 01:32:00.731399       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6c64874687\" failed with read version: 49533 is not as new as written version: 49539 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:32:22.736458829Z E0829 01:32:22.736272       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-report-worker-65d5fd99dd\" failed with read version: 49591 is not as new as written version: 49596 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:14.837502018Z E0829 01:33:14.837383       1 replica_set.go:640] "Unhandled Error" err="sync \"user-profiles/profile-api-78bcbb5655\" failed with read version: 49890 is not as new as written version: 49892 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:14.935798813Z E0829 01:33:14.935681       1 replica_set.go:640] "Unhandled Error" err="sync \"webhooks/webhook-relay-5449d69858\" failed with read version: 49894 is not as new as written version: 49896 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:55.516848011Z I0829 01:33:55.516681       1 endpointslice_controller.go:358] "Error syncing endpoint slices for service, retrying" key="platform-metrics/metrics-collector" err="EndpointSlice informer cache is out of date"
2026-08-29T01:33:55.517713314Z E0829 01:33:55.517541       1 replica_set.go:640] "Unhandled Error" err="sync \"platform-metrics/metrics-collector-5d66786b84\" failed with read version: 50487 is not as new as written version: 50497 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:55.622058353Z E0829 01:33:55.620569       1 replica_set.go:640] "Unhandled Error" err="sync \"log-aggregation/log-shipper-598b9c9858\" failed with read version: 50608 is not as new as written version: 50613 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:55.622075646Z E0829 01:33:55.620636       1 replica_set.go:640] "Unhandled Error" err="sync \"ab-testing/experiment-api-787dddcc77\" failed with read version: 50608 is not as new as written version: 50615 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:55.622076687Z E0829 01:33:55.620651       1 replica_set.go:640] "Unhandled Error" err="sync \"cdn-edge/edge-cache-778d9548d7\" failed with read version: 50608 is not as new as written version: 50614 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:55.626445536Z E0829 01:33:55.626363       1 replica_set.go:640] "Unhandled Error" err="sync \"ab-testing/experiment-api-787dddcc77\" failed with read version: 50618 is not as new as written version: 50621 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:55.817904027Z E0829 01:33:55.817490       1 replica_set.go:640] "Unhandled Error" err="sync \"feature-flags/flag-server-546bfb8f8\" failed with read version: 50741 is not as new as written version: 50750 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:56.466904595Z E0829 01:33:56.466815       1 replica_set.go:640] "Unhandled Error" err="sync \"geo-routing/geoip-api-779d7f574c\" failed with read version: 50839 is not as new as written version: 50843 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:56.466915387Z E0829 01:33:56.466848       1 replica_set.go:640] "Unhandled Error" err="sync \"geo-routing/geoip-api-779d7f574c\" failed with read version: 50839 is not as new as written version: 50843 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:56.664707291Z E0829 01:33:56.664609       1 replica_set.go:640] "Unhandled Error" err="sync \"push-notifications/push-dispatcher-657b86bd4d\" failed with read version: 50856 is not as new as written version: 50857 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:56.964848544Z E0829 01:33:56.964708       1 replica_set.go:640] "Unhandled Error" err="sync \"distributed-tracing/span-collector-98dd7779b\" failed with read version: 50879 is not as new as written version: 50890 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:57.315278693Z E0829 01:33:57.315186       1 replica_set.go:640] "Unhandled Error" err="sync \"internal-dns/dns-forwarder-66fc5c9dd9\" failed with read version: 50923 is not as new as written version: 50924 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:57.916101653Z E0829 01:33:57.915999       1 replica_set.go:640] "Unhandled Error" err="sync \"pricing-sync/price-worker-55864d8565\" failed with read version: 50950 is not as new as written version: 50963 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:57.964818498Z E0829 01:33:57.964732       1 replica_set.go:640] "Unhandled Error" err="sync \"media-transcode/transcode-worker-d7bbb9c\" failed with read version: 50963 is not as new as written version: 50971 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:58.015991494Z E0829 01:33:58.015047       1 replica_set.go:640] "Unhandled Error" err="sync \"loyalty-points/points-engine-84666f6c5f\" failed with read version: 50971 is not as new as written version: 50972 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:58.065153873Z E0829 01:33:58.065112       1 replica_set.go:640] "Unhandled Error" err="sync \"partner-api/partner-gateway-cbdcb8f65\" failed with read version: 50972 is not as new as written version: 50981 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:58.165146358Z E0829 01:33:58.165028       1 replica_set.go:640] "Unhandled Error" err="sync \"webhooks/webhook-relay-5449d69858\" failed with read version: 50981 is not as new as written version: 50994 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:33:58.214118767Z E0829 01:33:58.214044       1 replica_set.go:640] "Unhandled Error" err="sync \"pricing-sync/price-worker-55864d8565\" failed with read version: 50994 is not as new as written version: 51000 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:34:01.110450451Z E0829 01:34:01.109995       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6c64874687\" failed with read version: 51081 is not as new as written version: 51091 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:34:01.110463118Z E0829 01:34:01.110243       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6c64874687\" failed with read version: 51081 is not as new as written version: 51091 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:34:01.115691523Z E0829 01:34:01.115569       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6c64874687\" failed with read version: 51096 is not as new as written version: 51101 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:34:01.115703441Z E0829 01:34:01.115596       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6c64874687\" failed with read version: 51096 is not as new as written version: 51101 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:34:01.130400803Z E0829 01:34:01.130284       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-report-worker-5645b7fccf\" failed with read version: 51103 is not as new as written version: 51112 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:50:39.507097680Z E0829 01:50:39.505971       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-6c64874687\" failed with read version: 52889 is not as new as written version: 52896 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:50:39.750373991Z E0829 01:50:39.750245       1 replica_set.go:640] "Unhandled Error" err="sync \"push-notifications/push-dispatcher-657b86bd4d\" failed with read version: 52947 is not as new as written version: 52949 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:51:20.473715656Z E0829 01:51:20.473552       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T01:51:28.078396210Z I0829 01:51:28.078293       1 stateful_set.go:554] "StatefulSet has been deleted" key="analytics/metrics-db"
2026-08-29T01:51:28.109817958Z E0829 01:51:28.109696       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T01:51:28.338107189Z E0829 01:51:28.337867       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="read version: 53550 is not as new as written version: 53557 for group resource statefulsets.apps" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:20.509169828Z E0829 01:52:20.508963       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:20.510475372Z E0829 01:52:20.510391       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:20.515410208Z E0829 01:52:20.515332       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:20.536757979Z E0829 01:52:20.536677       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:20.581456882Z E0829 01:52:20.581350       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:20.665515630Z E0829 01:52:20.665259       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:20.831101790Z E0829 01:52:20.830391       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:21.154280461Z E0829 01:52:21.154063       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:21.796833297Z E0829 01:52:21.796652       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:23.079857768Z E0829 01:52:23.079744       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:25.646987102Z E0829 01:52:25.646757       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T01:52:27.016233416Z I0829 01:52:27.016129       1 stateful_set.go:554] "StatefulSet has been deleted" key="analytics/metrics-db"
2026-08-29T01:52:30.767042959Z I0829 01:52:30.766925       1 stateful_set.go:554] "StatefulSet has been deleted" key="analytics/metrics-db"
2026-08-29T01:52:37.251787861Z I0829 01:52:37.251484       1 namespace_controller.go:187] "Namespace has been deleted" namespace="analytics"
2026-08-29T01:54:03.478222922Z E0829 01:54:03.478110       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-55497f4b6\" failed with read version: 54061 is not as new as written version: 54067 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:54:04.335817362Z E0829 01:54:04.335738       1 replica_set.go:640] "Unhandled Error" err="sync \"orders/orders-api-7cc5bcf4c7\" failed with read version: 54128 is not as new as written version: 54133 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:56:57.257712688Z E0829 01:56:57.257621       1 replica_set.go:640] "Unhandled Error" err="sync \"billing/billing-api-666bc765f6\" failed with read version: 54636 is not as new as written version: 54642 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:56:58.246026762Z E0829 01:56:58.245913       1 replica_set.go:640] "Unhandled Error" err="sync \"billing/billing-api-ccb44c44c\" failed with read version: 54660 is not as new as written version: 54665 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:56:58.247967577Z E0829 01:56:58.247844       1 replica_set.go:640] "Unhandled Error" err="sync \"billing/billing-api-ccb44c44c\" failed with read version: 54665 is not as new as written version: 54669 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:52.194041737Z E0829 01:57:52.193675       1 replica_set.go:640] "Unhandled Error" err="sync \"ab-testing/experiment-api-787dddcc77\" failed with read version: 54973 is not as new as written version: 54977 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:52.195355239Z E0829 01:57:52.195293       1 replica_set.go:640] "Unhandled Error" err="sync \"message-broker/queue-server-5c879fdf4\" failed with read version: 54983 is not as new as written version: 54985 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:52.195397658Z E0829 01:57:52.195345       1 replica_set.go:640] "Unhandled Error" err="sync \"user-profiles/profile-api-78bcbb5655\" failed with read version: 54983 is not as new as written version: 54984 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:52.289042997Z E0829 01:57:52.288829       1 replica_set.go:640] "Unhandled Error" err="sync \"email-delivery/smtp-relay-558df49878\" failed with read version: 55061 is not as new as written version: 55069 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:52.289052373Z E0829 01:57:52.288874       1 replica_set.go:640] "Unhandled Error" err="sync \"session-store/session-cache-5f875fd7c7\" failed with read version: 55061 is not as new as written version: 55067 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:52.289485637Z E0829 01:57:52.289407       1 replica_set.go:640] "Unhandled Error" err="sync \"email-delivery/smtp-relay-558df49878\" failed with read version: 55061 is not as new as written version: 55069 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:52.390162087Z E0829 01:57:52.390051       1 replica_set.go:640] "Unhandled Error" err="sync \"feature-flags/flag-server-546bfb8f8\" failed with read version: 55113 is not as new as written version: 55115 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:53.041493660Z E0829 01:57:53.041055       1 replica_set.go:640] "Unhandled Error" err="sync \"geo-routing/geoip-api-779d7f574c\" failed with read version: 55203 is not as new as written version: 55206 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:53.685389609Z E0829 01:57:53.685315       1 replica_set.go:640] "Unhandled Error" err="sync \"asset-pipeline/thumbnailer-85d4959957\" failed with read version: 55256 is not as new as written version: 55264 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:53.835865349Z E0829 01:57:53.835788       1 replica_set.go:640] "Unhandled Error" err="sync \"internal-dns/dns-forwarder-66fc5c9dd9\" failed with read version: 55273 is not as new as written version: 55282 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:53.886310161Z E0829 01:57:53.886237       1 replica_set.go:640] "Unhandled Error" err="sync \"distributed-tracing/span-collector-98dd7779b\" failed with read version: 55282 is not as new as written version: 55283 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:54.036323969Z E0829 01:57:54.036191       1 replica_set.go:640] "Unhandled Error" err="sync \"internal-dns/dns-forwarder-66fc5c9dd9\" failed with read version: 55286 is not as new as written version: 55289 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:54.485477905Z E0829 01:57:54.485332       1 replica_set.go:640] "Unhandled Error" err="sync \"pricing-sync/price-worker-55864d8565\" failed with read version: 55309 is not as new as written version: 55323 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:54.786600183Z E0829 01:57:54.786470       1 replica_set.go:640] "Unhandled Error" err="sync \"pricing-sync/price-worker-55864d8565\" failed with read version: 55348 is not as new as written version: 55353 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:55.485699560Z E0829 01:57:55.485633       1 replica_set.go:640] "Unhandled Error" err="sync \"currency-rates/rates-fetcher-64c66dfb56\" failed with read version: 55394 is not as new as written version: 55404 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:55.586473638Z E0829 01:57:55.586373       1 replica_set.go:640] "Unhandled Error" err="sync \"currency-rates/rates-fetcher-64c66dfb56\" failed with read version: 55404 is not as new as written version: 55408 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:57.655659575Z E0829 01:57:57.655305       1 replica_set.go:640] "Unhandled Error" err="sync \"search/web-gateway-557b9db57b\" failed with read version: 55452 is not as new as written version: 55462 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:57.661781696Z E0829 01:57:57.661687       1 replica_set.go:640] "Unhandled Error" err="sync \"search/web-gateway-557b9db57b\" failed with read version: 55462 is not as new as written version: 55466 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T01:57:57.736059971Z E0829 01:57:57.735957       1 replica_set.go:640] "Unhandled Error" err="sync \"analytics-batch/report-generator-646bc6f94f\" failed with read version: 55470 is not as new as written version: 55476 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T02:00:52.068883265Z E0829 02:00:52.068014       1 replica_set.go:640] "Unhandled Error" err="sync \"analytics-batch/report-generator-f58df7858\" failed with read version: 55838 is not as new as written version: 55843 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T02:00:52.486544102Z E0829 02:00:52.486473       1 replica_set.go:640] "Unhandled Error" err="sync \"analytics-batch/report-generator-646bc6f94f\" failed with read version: 55856 is not as new as written version: 55862 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T02:01:15.790891035Z I0829 02:01:15.790681       1 endpointslice_controller.go:358] "Error syncing endpoint slices for service, retrying" key="search/search" err="EndpointSlice informer cache is out of date"
2026-08-29T02:01:15.969025314Z E0829 02:01:15.968855       1 replica_set.go:640] "Unhandled Error" err="sync \"search/web-gateway-557b9db57b\" failed with read version: 56080 is not as new as written version: 56082 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T02:01:16.117602180Z E0829 02:01:16.117510       1 replica_set.go:640] "Unhandled Error" err="sync \"webhooks/webhook-relay-5449d69858\" failed with read version: 56084 is not as new as written version: 56086 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T02:01:56.714819390Z E0829 02:01:56.714715       1 replica_set.go:640] "Unhandled Error" err="sync \"payments/checkout-worker-66bfcdfc47\" failed with read version: 56662 is not as new as written version: 56668 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T02:06:05.773530733Z E0829 02:06:05.773435       1 replica_set.go:640] "Unhandled Error" err="sync \"payments/checkout-worker-8fdd7bbc7\" failed with read version: 57090 is not as new as written version: 57095 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T02:06:06.171948129Z E0829 02:06:06.171878       1 replica_set.go:640] "Unhandled Error" err="sync \"payments/checkout-worker-66bfcdfc47\" failed with read version: 57110 is not as new as written version: 57115 for group resource replicasets.apps" logger="UnhandledError"
2026-08-29T02:07:19.933306252Z E0829 02:07:19.933195       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:07:33.152030760Z E0829 02:07:33.151913       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:07:48.153113604Z E0829 02:07:48.152871       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:08:03.153778158Z E0829 02:08:03.153630       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:08:18.154619600Z E0829 02:08:18.154435       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:08:33.155084410Z E0829 02:08:33.154956       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:08:48.155434117Z E0829 02:08:48.155293       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:08:55.782430229Z E0829 02:08:55.782323       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="read version: 57348 is not as new as written version: 57419 for group resource statefulsets.apps" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T02:08:55.784233109Z E0829 02:08:55.784167       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T02:08:55.784939070Z E0829 02:08:55.784885       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T02:08:55.788448455Z E0829 02:08:55.788387       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="pods \"metrics-db-0\" is forbidden: unable to create new content in namespace analytics because it is being terminated" logger="UnhandledError" key="analytics/metrics-db"
2026-08-29T02:08:55.788994832Z E0829 02:08:55.788951       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:08:55.802213664Z I0829 02:08:55.802128       1 stateful_set.go:554] "StatefulSet has been deleted" key="analytics/metrics-db"
2026-08-29T02:08:55.829680788Z I0829 02:08:55.829604       1 stateful_set.go:554] "StatefulSet has been deleted" key="analytics/metrics-db"
2026-08-29T02:09:03.050824907Z E0829 02:09:03.050688       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:09:03.155718343Z E0829 02:09:03.155621       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:09:18.156894348Z E0829 02:09:18.156688       1 pv_controller.go:1572] "Error finding provisioning plugin for claim" err="storageclass.storage.k8s.io \"fast-ssd\" not found" PVC="analytics/data-metrics-db-0"
2026-08-29T02:09:30.269508059Z E0829 02:09:30.269196       1 stateful_set.go:509] "Error syncing StatefulSet, requeuing" err="read version: 57479 is not as new as written version: 57508 for group resource statefulsets.apps" logger="UnhandledError" key="analytics/metrics-db"
